subject condition group cat trial_type trial block resp corr_resp hit RT fileinfo schedule cat_diff studied
25 BI passive 2 training 10 0 coge coge 1 884 Fb1_1321.png interleaved same_cat NA 
25 BI passive 2 training 11 0 kipe kipe 1 915 Fb1_1113.png interleaved diff_cat NA 
25 BI passive 2 training 12 0 zade zade 1 1340 Fb1_1212.png interleaved diff_cat NA 
25 BI passive 2 training 13 0 kipe kipe 1 825 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 14 0 coge coge 1 743 Fb1_1312.png interleaved diff_cat NA 
25 BI passive 2 training 15 0 coge coge 1 1024 Fb1_1311.png interleaved same_cat NA 
25 BI passive 2 training 16 0 zade zade 1 1308 Fb1_1211.png interleaved diff_cat NA 
25 BI passive 2 training 17 0 kipe kipe 1 1046 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 18 0 zade zade 1 977 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 19 0 zade zade 1 1091 Fb1_1211.png interleaved same_cat NA 
25 BI passive 2 training 20 0 coge coge 1 1058 Fb1_1321.png interleaved diff_cat NA 
25 BI passive 2 training 21 0 kipe kipe 1 672 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 22 0 coge coge 1 825 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 23 0 zade zade 1 874 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 training 24 1 zade zade 1 806 Fb1_1212.png interleaved NA NA 
25 BI passive 2 training 25 1 zade zade 1 1077 Fb1_1222.png interleaved same_cat NA 
25 BI passive 2 training 26 1 zade zade 1 1318 Fb1_1222.png interleaved same_cat NA 
25 BI passive 2 training 27 1 kipe kipe 1 727 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 28 1 zade zade 1 772 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 training 29 1 coge coge 1 856 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 30 1 zade zade 1 715 Fb1_1222.png interleaved diff_cat NA 
25 BI passive 2 training 31 1 kipe kipe 1 1147 Fb1_1112.png interleaved diff_cat NA 
25 BI passive 2 training 32 1 zade zade 1 772 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 33 1 coge coge 1 1211 Fb1_1322.png interleaved diff_cat NA 
25 BI passive 2 training 34 1 coge coge 1 753 Fb1_1321.png interleaved same_cat NA 
25 BI passive 2 training 35 1 kipe kipe 1 1005 Fb1_1113.png interleaved diff_cat NA 
25 BI passive 2 training 36 1 zade zade 1 784 Fb1_1212.png interleaved diff_cat NA 
25 BI passive 2 training 37 1 kipe kipe 1 954 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 38 1 coge coge 1 1187 Fb1_1312.png interleaved diff_cat NA 
25 BI passive 2 training 39 1 coge coge 1 1364 Fb1_1311.png interleaved same_cat NA 
25 BI passive 2 training 40 1 zade zade 1 1122 Fb1_1211.png interleaved diff_cat NA 
25 BI passive 2 training 41 1 kipe kipe 1 1273 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 42 1 zade zade 1 957 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 43 1 zade zade 1 895 Fb1_1211.png interleaved same_cat NA 
25 BI passive 2 training 44 1 coge coge 1 745 Fb1_1321.png interleaved diff_cat NA 
25 BI passive 2 training 45 1 kipe kipe 1 1018 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 46 1 coge coge 1 1154 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 47 1 zade zade 1 1361 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 training 48 2 zade zade 1 927 Fb1_1212.png interleaved NA NA 
25 BI passive 2 training 49 2 zade zade 1 885 Fb1_1222.png interleaved same_cat NA 
25 BI passive 2 training 50 2 zade zade 1 1038 Fb1_1222.png interleaved same_cat NA 
25 BI passive 2 training 51 2 kipe kipe 1 876 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 52 2 zade zade 1 955 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 training 53 2 coge coge 1 999 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 54 2 zade zade 1 1032 Fb1_1222.png interleaved diff_cat NA 
25 BI passive 2 training 55 2 kipe kipe 1 784 Fb1_1112.png interleaved diff_cat NA 
25 BI passive 2 training 56 2 zade zade 1 924 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 57 2 coge coge 1 683 Fb1_1322.png interleaved diff_cat NA 
25 BI passive 2 training 58 2 coge coge 1 1069 Fb1_1321.png interleaved same_cat NA 
25 BI passive 2 training 59 2 kipe kipe 1 997 Fb1_1113.png interleaved diff_cat NA 
25 BI passive 2 training 60 2 zade zade 1 1653 Fb1_1212.png interleaved diff_cat NA 
25 BI passive 2 training 61 2 kipe kipe 1 835 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 62 2 coge coge 1 1031 Fb1_1312.png interleaved diff_cat NA 
25 BI passive 2 training 63 2 coge coge 1 867 Fb1_1311.png interleaved same_cat NA 
25 BI passive 2 training 64 2 zade zade 1 954 Fb1_1211.png interleaved diff_cat NA 
25 BI passive 2 training 65 2 kipe kipe 1 761 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 66 2 zade zade 1 699 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 67 2 zade zade 1 1069 Fb1_1211.png interleaved same_cat NA 
25 BI passive 2 training 68 2 coge coge 1 1312 Fb1_1321.png interleaved diff_cat NA 
25 BI passive 2 training 69 2 coge kipe 0 1367 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 70 2 coge coge 1 1141 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 71 2 zade zade 1 1555 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 training 72 3 zade zade 1 785 Fb1_1212.png interleaved NA NA 
25 BI passive 2 training 73 3 zade zade 1 1222 Fb1_1222.png interleaved same_cat NA 
25 BI passive 2 training 74 3 zade zade 1 863 Fb1_1222.png interleaved same_cat NA 
25 BI passive 2 training 75 3 kipe kipe 1 1089 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 76 3 zade zade 1 813 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 training 77 3 coge coge 1 1062 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 78 3 zade zade 1 909 Fb1_1222.png interleaved diff_cat NA 
25 BI passive 2 training 79 3 kipe kipe 1 3138 Fb1_1112.png interleaved diff_cat NA 
25 BI passive 2 training 80 3 zade zade 1 1089 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 81 3 coge coge 1 1547 Fb1_1322.png interleaved diff_cat NA 
25 BI passive 2 training 82 3 coge coge 1 1101 Fb1_1321.png interleaved same_cat NA 
25 BI passive 2 training 83 3 kipe kipe 1 987 Fb1_1113.png interleaved diff_cat NA 
25 BI passive 2 training 84 3 zade zade 1 721 Fb1_1212.png interleaved diff_cat NA 
25 BI passive 2 training 85 3 kipe kipe 1 802 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 86 3 coge coge 1 1282 Fb1_1312.png interleaved diff_cat NA 
25 BI passive 2 training 87 3 coge coge 1 1109 Fb1_1311.png interleaved same_cat NA 
25 BI passive 2 training 88 3 zade zade 1 976 Fb1_1211.png interleaved diff_cat NA 
25 BI passive 2 training 89 3 kipe kipe 1 1079 Fb1_1122.png interleaved diff_cat NA 
25 BI passive 2 training 90 3 zade zade 1 1606 Fb1_1213.png interleaved diff_cat NA 
25 BI passive 2 training 91 3 zade zade 1 895 Fb1_1211.png interleaved same_cat NA 
25 BI passive 2 training 92 3 coge coge 1 1128 Fb1_1321.png interleaved diff_cat NA 
25 BI passive 2 training 93 3 kipe kipe 1 1536 Fb1_1111.png interleaved diff_cat NA 
25 BI passive 2 training 94 3 coge coge 1 936 Fb1_1311.png interleaved diff_cat NA 
25 BI passive 2 training 95 3 zade zade 1 1738 Fb1_1221.png interleaved diff_cat NA 
25 BI passive 2 test 0 0 zade zade 1 857 Fb1_2223.png interleaved NA novel 
25 BI passive 2 test 1 0 coge coge 1 1140 Fb1_2311.png interleaved diff_cat novel 
25 BI passive 2 test 2 0 coge coge 1 762 Fb1_1313.png interleaved same_cat studied 
25 BI passive 2 test 3 0 zade zade 1 1364 Fb1_1213.png interleaved diff_cat studied 
25 BI passive 2 test 4 0 coge coge 1 2061 Fb1_1321.png interleaved diff_cat studied 
25 BI passive 2 test 5 0 coge coge 1 804 Fb1_2321.png interleaved same_cat novel 
25 BI passive 2 test 6 0 coge coge 1 1015 Fb1_1311.png interleaved same_cat studied 
25 BI passive 2 test 7 0 kipe kipe 1 936 Fb1_2112.png interleaved diff_cat novel 
25 BI passive 2 test 8 0 coge coge 1 691 Fb1_2312.png interleaved diff_cat novel 
25 BI passive 2 test 9 0 kipe kipe 1 1312 Fb1_1121.png interleaved diff_cat studied 
25 BI passive 2 test 10 0 kipe kipe 1 680 Fb1_1122.png interleaved same_cat studied 
25 BI passive 2 test 11 0 coge coge 1 994 Fb1_2313.png interleaved diff_cat novel 
25 BI passive 2 test 12 0 zade zade 1 1006 Fb1_2212.png interleaved diff_cat novel 
25 BI passive 2 test 13 0 kipe kipe 1 1093 Fb1_2121.png interleaved diff_cat novel 
25 BI passive 2 test 14 0 kipe kipe 1 915 Fb1_1112.png interleaved same_cat studied 
25 BI passive 2 test 15 0 zade zade 1 1038 Fb1_2211.png interleaved diff_cat novel 
25 BI passive 2 test 16 0 zade zade 1 1537 Fb1_2222.png interleaved same_cat novel 
25 BI passive 2 test 17 0 zade zade 1 1058 Fb1_1211.png interleaved same_cat studied 
25 BI passive 2 test 18 0 kipe kipe 1 1295 Fb1_1111.png interleaved diff_cat studied 
25 BI passive 2 test 19 0 kipe kipe 1 654 Fb1_2123.png interleaved same_cat novel 
25 BI passive 2 test 20 0 coge coge 1 1539 Fb1_2322.png interleaved diff_cat novel 
25 BI passive 2 test 21 0 zade zade 1 747 Fb1_1221.png interleaved diff_cat studied 
25 BI passive 2 test 22 0 zade zade 1 1259 Fb1_2221.png interleaved same_cat novel 
25 BI passive 2 test 23 0 coge coge 1 930 Fb1_2323.png interleaved diff_cat novel 
25 BI passive 2 test 24 0 zade zade 1 1501 Fb1_1222.png interleaved diff_cat studied 
25 BI passive 2 test 25 0 coge coge 1 806 Fb1_1322.png interleaved diff_cat studied 
25 BI passive 2 test 26 0 kipe kipe 1 877 Fb1_1113.png interleaved diff_cat studied 
25 BI passive 2 test 27 0 coge coge 1 979 Fb1_1312.png interleaved diff_cat studied 
25 BI passive 2 test 28 0 kipe kipe 1 833 Fb1_2122.png interleaved diff_cat novel 
25 BI passive 2 test 29 0 coge coge 1 966 Fb1_1323.png interleaved diff_cat novel 
25 BI passive 2 test 30 0 kipe kipe 1 1292 Fb1_2113.png interleaved diff_cat novel 
25 BI passive 2 test 31 0 zade zade 1 682 Fb1_1212.png interleaved diff_cat studied 
25 BI passive 2 test 32 0 zade zade 1 845 Fb1_1223.png interleaved same_cat novel 
25 BI passive 2 test 33 0 zade zade 1 771 Fb1_2213.png interleaved same_cat novel 
25 BI passive 2 test 34 0 kipe kipe 1 908 Fb1_2111.png interleaved diff_cat novel 
25 BI passive 2 test 35 0 kipe kipe 1 1104 Fb1_1123.png interleaved same_cat novel 
26 IB passive 2 training 0 0 coge coge 1 4127 Fc1_1322.png interleaved NA NA 
26 IB passive 2 training 1 0 coge coge 1 4369 Fc1_1322.png interleaved same_cat NA 
26 IB passive 2 training 2 0 zade zade 1 1777 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 3 0 vune vune 1 1744 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 4 0 coge coge 1 1368 Fc1_1312.png interleaved diff_cat NA 
26 IB passive 2 training 5 0 zade zade 1 1458 Fc1_1111.png interleaved diff_cat NA 
26 IB passive 2 training 6 0 coge coge 1 1783 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 7 0 zade vune 0 1584 Fc1_1221.png interleaved diff_cat NA 
26 IB passive 2 training 8 0 coge coge 1 1199 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 9 0 zade zade 1 1459 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 10 0 coge coge 1 1218 Fc1_1322.png interleaved diff_cat NA 
26 IB passive 2 training 11 0 zade zade 1 847 Fc1_1112.png interleaved diff_cat NA 
26 IB passive 2 training 12 0 zade zade 1 1280 Fc1_1112.png interleaved same_cat NA 
26 IB passive 2 training 13 0 vune vune 1 873 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 14 0 vune vune 1 1180 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 15 0 vune vune 1 1541 Fc1_1211.png interleaved same_cat NA 
26 IB passive 2 training 16 0 vune vune 1 1040 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 17 0 vune vune 1 975 Fc1_1221.png interleaved same_cat NA 
26 IB passive 2 training 18 0 coge coge 1 1199 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 19 0 zade zade 1 1063 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 20 0 coge coge 1 896 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 21 0 vune vune 1 2402 Fc1_1211.png interleaved diff_cat NA 
26 IB passive 2 training 22 0 coge coge 1 1026 Fc1_1311.png interleaved diff_cat NA 
26 IB passive 2 training 23 0 zade zade 1 1086 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 24 1 coge coge 1 701 Fc1_1322.png interleaved NA NA 
26 IB passive 2 training 25 1 coge coge 1 773 Fc1_1322.png interleaved same_cat NA 
26 IB passive 2 training 26 1 zade zade 1 824 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 27 1 vune vune 1 1168 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 28 1 coge coge 1 1087 Fc1_1312.png interleaved diff_cat NA 
26 IB passive 2 training 29 1 zade zade 1 934 Fc1_1111.png interleaved diff_cat NA 
26 IB passive 2 training 30 1 coge coge 1 1177 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 31 1 vune vune 1 723 Fc1_1221.png interleaved diff_cat NA 
26 IB passive 2 training 32 1 coge coge 1 1756 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 33 1 zade zade 1 1096 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 34 1 coge coge 1 762 Fc1_1322.png interleaved diff_cat NA 
26 IB passive 2 training 35 1 zade zade 1 1228 Fc1_1112.png interleaved diff_cat NA 
26 IB passive 2 training 36 1 zade zade 1 1125 Fc1_1112.png interleaved same_cat NA 
26 IB passive 2 training 37 1 vune vune 1 783 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 38 1 vune vune 1 966 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 39 1 vune vune 1 729 Fc1_1211.png interleaved same_cat NA 
26 IB passive 2 training 40 1 vune vune 1 803 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 41 1 vune vune 1 1251 Fc1_1221.png interleaved same_cat NA 
26 IB passive 2 training 42 1 coge coge 1 912 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 43 1 zade zade 1 1869 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 44 1 coge coge 1 1287 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 45 1 vune vune 1 1024 Fc1_1211.png interleaved diff_cat NA 
26 IB passive 2 training 46 1 coge coge 1 771 Fc1_1311.png interleaved diff_cat NA 
26 IB passive 2 training 47 1 zade zade 1 1130 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 48 2 coge coge 1 630 Fc1_1322.png interleaved NA NA 
26 IB passive 2 training 49 2 coge coge 1 937 Fc1_1322.png interleaved same_cat NA 
26 IB passive 2 training 50 2 zade zade 1 1015 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 51 2 vune vune 1 1125 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 52 2 coge coge 1 1309 Fc1_1312.png interleaved diff_cat NA 
26 IB passive 2 training 53 2 zade zade 1 835 Fc1_1111.png interleaved diff_cat NA 
26 IB passive 2 training 54 2 coge coge 1 946 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 55 2 vune vune 1 904 Fc1_1221.png interleaved diff_cat NA 
26 IB passive 2 training 56 2 coge coge 1 797 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 57 2 zade zade 1 1299 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 58 2 coge coge 1 1612 Fc1_1322.png interleaved diff_cat NA 
26 IB passive 2 training 59 2 zade zade 1 1244 Fc1_1112.png interleaved diff_cat NA 
26 IB passive 2 training 60 2 zade zade 1 1529 Fc1_1112.png interleaved same_cat NA 
26 IB passive 2 training 61 2 vune vune 1 1137 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 62 2 vune vune 1 1046 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 63 2 vune vune 1 1149 Fc1_1211.png interleaved same_cat NA 
26 IB passive 2 training 64 2 vune vune 1 1098 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 65 2 vune vune 1 1046 Fc1_1221.png interleaved same_cat NA 
26 IB passive 2 training 66 2 coge coge 1 956 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 67 2 zade zade 1 1146 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 68 2 coge coge 1 1661 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 69 2 vune vune 1 1292 Fc1_1211.png interleaved diff_cat NA 
26 IB passive 2 training 70 2 coge coge 1 1106 Fc1_1311.png interleaved diff_cat NA 
26 IB passive 2 training 71 2 zade zade 1 1175 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 72 3 coge coge 1 1238 Fc1_1322.png interleaved NA NA 
26 IB passive 2 training 73 3 coge coge 1 711 Fc1_1322.png interleaved same_cat NA 
26 IB passive 2 training 74 3 zade zade 1 2712 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 75 3 vune vune 1 1006 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 76 3 coge coge 1 732 Fc1_1312.png interleaved diff_cat NA 
26 IB passive 2 training 77 3 zade zade 1 1115 Fc1_1111.png interleaved diff_cat NA 
26 IB passive 2 training 78 3 coge coge 1 1846 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 79 3 vune vune 1 1146 Fc1_1221.png interleaved diff_cat NA 
26 IB passive 2 training 80 3 coge coge 1 912 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 81 3 zade zade 1 1471 Fc1_1122.png interleaved diff_cat NA 
26 IB passive 2 training 82 3 coge coge 1 1036 Fc1_1322.png interleaved diff_cat NA 
26 IB passive 2 training 83 3 zade zade 1 1147 Fc1_1112.png interleaved diff_cat NA 
26 IB passive 2 training 84 3 zade zade 1 913 Fc1_1112.png interleaved same_cat NA 
26 IB passive 2 training 85 3 vune vune 1 1097 Fc1_1222.png interleaved diff_cat NA 
26 IB passive 2 training 86 3 vune vune 1 1066 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 87 3 vune vune 1 1149 Fc1_1211.png interleaved same_cat NA 
26 IB passive 2 training 88 3 vune vune 1 1057 Fc1_1212.png interleaved same_cat NA 
26 IB passive 2 training 89 3 vune vune 1 1067 Fc1_1221.png interleaved same_cat NA 
26 IB passive 2 training 90 3 coge coge 1 1095 Fc1_1321.png interleaved diff_cat NA 
26 IB passive 2 training 91 3 zade zade 1 937 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 training 92 3 coge coge 1 1231 Fc1_1313.png interleaved diff_cat NA 
26 IB passive 2 training 93 3 vune vune 1 942 Fc1_1211.png interleaved diff_cat NA 
26 IB passive 2 training 94 3 coge coge 1 945 Fc1_1311.png interleaved diff_cat NA 
26 IB passive 2 training 95 3 zade zade 1 854 Fc1_1113.png interleaved diff_cat NA 
26 IB passive 2 test 0 0 zade zade 1 2078 Fc1_1123.png interleaved NA novel 
26 IB passive 2 test 1 0 vune vune 1 875 Fc1_2213.png interleaved diff_cat novel 
26 IB passive 2 test 2 0 zade zade 1 1247 Fc1_2123.png interleaved diff_cat novel 
26 IB passive 2 test 3 0 zade zade 1 897 Fc1_1112.png interleaved same_cat studied 
26 IB passive 2 test 4 0 coge coge 1 978 Fc1_1311.png interleaved diff_cat studied 
26 IB passive 2 test 5 0 coge coge 1 772 Fc1_2311.png interleaved same_cat novel 
26 IB passive 2 test 6 0 coge coge 1 935 Fc1_2323.png interleaved same_cat novel 
26 IB passive 2 test 7 0 vune vune 1 1454 Fc1_1223.png interleaved diff_cat novel 
26 IB passive 2 test 8 0 zade zade 1 691 Fc1_2121.png interleaved diff_cat novel 
26 IB passive 2 test 9 0 vune vune 1 966 Fc1_2212.png interleaved diff_cat novel 
26 IB passive 2 test 10 0 coge coge 1 743 Fc1_2313.png interleaved diff_cat novel 
26 IB passive 2 test 11 0 vune vune 1 1042 Fc1_2221.png interleaved diff_cat novel 
26 IB passive 2 test 12 0 vune vune 1 1190 Fc1_1211.png interleaved same_cat studied 
26 IB passive 2 test 13 0 vune vune 1 1117 Fc1_2222.png interleaved same_cat novel 
26 IB passive 2 test 14 0 coge coge 1 796 Fc1_1323.png interleaved diff_cat novel 
26 IB passive 2 test 15 0 vune vune 1 903 Fc1_1221.png interleaved diff_cat studied 
26 IB passive 2 test 16 0 zade zade 1 785 Fc1_1113.png interleaved diff_cat studied 
26 IB passive 2 test 17 0 coge coge 1 751 Fc1_1312.png interleaved diff_cat studied 
26 IB passive 2 test 18 0 zade zade 1 784 Fc1_1121.png interleaved diff_cat studied 
26 IB passive 2 test 19 0 vune vune 1 1304 Fc1_1213.png interleaved diff_cat studied 
